,110,111,similarity
6672,hr3458.110,hr4048.111,0.9544687550564409
7633,hr2515.110,hr405.111,0.948547173500744
5443,hr284.110,hr4051.111,0.5293373581441063
1471,hr6640.110,hr4052.111,0.6093031333803816
8860,hr7006.110,hr4052.111,0.5817621408674384
9123,hr1163.110,hr4053.111,0.5779211187148221
462,hr2713.110,hr4054.111,0.504456797755376
8805,hr2943.110,hr4054.111,0.9652490422420215
8906,hr69.110,hr4054.111,0.5113414616824751
894,hr4831.110,hr4057.111,0.6070275858970545
10814,hr406.110,hr406.111,0.9808778862719053
2960,hr263.110,hr4061.111,0.6455431908584267
9496,hr1102.110,hr4064.111,0.5278565727577607
7439,hr1641.110,hr4064.111,0.5283237787639391
691,hr2385.110,hr4064.111,0.6709416169806105
7228,hr2702.110,hr4064.111,0.6679424432173097
7234,hr5651.110,hr4064.111,0.6389510751101799
8556,hr5684.110,hr4064.111,0.6159621830499674
4221,hr5740.110,hr4064.111,0.6472506512106619
10531,hr5944.110,hr4064.111,0.5701791863411756
11645,hr5947.110,hr4064.111,0.6612336093916411
6527,hr2111.110,hr4065.111,0.9883799878271576
3538,hr678.110,hr4065.111,0.645819012745338
12666,hr747.110,hr4065.111,0.5358254236952182
9284,hr2354.110,hr4066.111,0.5330202028399077
10295,hr5713.110,hr4066.111,0.5501109531015802
1156,hr825.110,hr4066.111,0.505199062659302
7716,hr6266.110,hr4068.111,0.5304543005362922
9909,hr2246.110,hr407.111,0.8997769784541634
3928,hr196.110,hr4070.111,0.6762613260605816
5784,hr2454.110,hr4070.111,0.5852981056289481
5089,hr3781.110,hr4070.111,0.8328723630904943
11622,hr927.110,hr4070.111,0.7289745509651787
6554,hr3605.110,hr4075.111,0.5391071214948665
5944,hr4057.110,hr4075.111,0.9478855273096505
1510,hr549.110,hr4075.111,0.5594306219058178
4922,hr5334.110,hr4076.111,0.59115135773912
7614,hr5422.110,hr4076.111,0.5682932859411672
4193,hr2299.110,hr408.111,0.9820874395338579
1705,hr7282.110,hr408.111,0.5063585929874995
12711,hr105.110,hr4081.111,0.5658707165434655
11225,hr1270.110,hr4081.111,0.5201581000811656
8211,hr1297.110,hr4081.111,0.5461438077800478
5916,hr1483.110,hr4081.111,0.5971394943636387
6828,hr1625.110,hr4081.111,0.5347829561393225
1188,hr1885.110,hr4081.111,0.5561558490400366
134,hr319.110,hr4081.111,0.5107806284246815
9858,hr3335.110,hr4081.111,0.5290702236793402
1535,hr407.110,hr4081.111,0.6865215367110103
9731,hr5279.110,hr4081.111,0.5603293615437529
8003,hr6678.110,hr4081.111,0.5535359475443744
5849,hr6623.110,hr4082.111,0.5884556795819228
6254,hr7195.110,hr4082.111,0.8109581932069907
8028,hr550.110,hr4085.111,0.5271386260842128
265,hr1909.110,hr4089.111,0.5747899095656201
9184,hr3520.110,hr4089.111,0.5121788384007548
8746,hr6223.110,hr409.111,0.9798154808738087
12827,hr2878.110,hr4091.111,0.7567848292693657
9246,hr1542.110,hr4092.111,0.652025281201429
9818,hr3329.110,hr4099.111,0.501655094332127
8276,hr80.110,hr41.111,0.992448428196261
7238,hr3332.110,hr410.111,0.984426519515703
4557,hr3905.110,hr4101.111,0.6189725521337484
7407,hr1390.110,hr4102.111,0.5824410915745508
1468,hr6646.110,hr4102.111,0.9072293342507867
3874,hr7059.110,hr4102.111,0.6747594508951457
9759,hr6889.110,hr4103.111,0.6332549295115711
2125,hr6571.110,hr4105.111,0.9845624274941358
5285,hr697.110,hr4107.111,0.6070207895927838
8299,hr1464.110,hr411.111,0.9979615695421684
6924,hr2395.110,hr4116.111,0.6800432281198929
7269,hr3990.110,hr4116.111,0.5847269136828401
4731,hr4015.110,hr4116.111,0.5301326234804042
4724,hr4016.110,hr4116.111,0.6852330987885025
1101,hr6088.110,hr4116.111,0.7209436443757415
11348,hr7208.110,hr4116.111,0.7399418636855372
10795,hr854.110,hr4116.111,0.510099598501338
2605,hr1583.110,hr4117.111,0.5646103518730082
493,hr2766.110,hr4117.111,0.5418342905022614
4896,hr2318.110,hr412.111,0.6090678631156299
12472,hr3953.110,hr412.111,0.6169715447044652
1942,hr1150.110,hr4121.111,0.5664279773441391
1407,hr1695.110,hr4121.111,0.5023130157961972
9459,hr1819.110,hr4121.111,0.5304782937339207
10595,hr2024.110,hr4121.111,0.5706425597924647
10866,hr230.110,hr4121.111,0.502428823554497
2979,hr265.110,hr4121.111,0.5910532884586616
4338,hr3244.110,hr4121.111,0.631104081850117
7481,hr3398.110,hr4121.111,0.5222318140807477
5649,hr3417.110,hr4121.111,0.6196200646623242
3615,hr3495.110,hr4121.111,0.5665670300048424
2892,hr3519.110,hr4121.111,0.6342732909876865
2344,hr3538.110,hr4121.111,0.5632973074364874
6884,hr3666.110,hr4121.111,0.5129482598072747
8828,hr5235.110,hr4121.111,0.5724571097457525
7555,hr533.110,hr4121.111,0.5408311872087829
12334,hr5672.110,hr4121.111,0.6383546794519885
8443,hr572.110,hr4121.111,0.5728026257738889
11171,hr5755.110,hr4121.111,0.5139925394370266
7781,hr5980.110,hr4121.111,0.6548170744787046
11794,hr6396.110,hr4121.111,0.6079515291360199
12409,hr6808.110,hr4121.111,0.5090549765738774
5331,hr7007.110,hr4121.111,0.6018421818678409
10823,hr7049.110,hr4121.111,0.5016403554166083
1222,hr7104.110,hr4121.111,0.5851502596847632
945,hr7203.110,hr4121.111,0.560170557402897
7310,hr7275.110,hr4121.111,0.5963408002982733
5893,hr1486.110,hr4122.111,0.5903484160851802
6833,hr1623.110,hr4122.111,0.5112530740876202
5386,hr171.110,hr4122.111,0.514743921468059
1593,hr1862.110,hr4122.111,0.5182513828772629
4444,hr2373.110,hr4122.111,0.5376725584156165
6102,hr2862.110,hr4122.111,0.5741508450489532
9201,hr2928.110,hr4122.111,0.7559037802303885
8794,hr2946.110,hr4122.111,0.5633923419059398
12587,hr3406.110,hr4122.111,0.7277756243607647
144,hr3426.110,hr4122.111,0.5520459784456805
6272,hr3439.110,hr4122.111,0.5623093904893808
9174,hr3523.110,hr4122.111,0.5784127513942732
11944,hr354.110,hr4122.111,0.5353135527714865
4180,hr3746.110,hr4122.111,0.5326990215076013
4573,hr3763.110,hr4122.111,0.7389617329392622
8081,hr4137.110,hr4122.111,0.5441063812343109
5485,hr5647.110,hr4122.111,0.5600811172686495
3334,hr6632.110,hr4122.111,0.5573599229886789
8379,hr6654.110,hr4122.111,0.6069959557543945
1710,hr6926.110,hr4122.111,0.7095738959843791
1722,hr6928.110,hr4122.111,0.5747723716063674
4980,hr1032.110,hr4123.111,0.8401846262571557
4993,hr1031.110,hr4124.111,0.5937698008635917
9258,hr1544.110,hr4124.111,0.5564409366664698
2156,hr2210.110,hr4124.111,0.7550760382516368
9912,hr2241.110,hr4124.111,0.8891052652110161
483,hr2762.110,hr4124.111,0.6660516740420782
9228,hr2922.110,hr4124.111,0.7745342932643129
9022,hr3373.110,hr4124.111,0.8088500517973112
8769,hr3544.110,hr4124.111,0.7979321230348058
11858,hr4218.110,hr4124.111,0.8135615932880177
887,hr4836.110,hr4124.111,0.7718903902398443
12723,hr109.110,hr4125.111,0.5207353806451424
4678,hr1265.110,hr4125.111,0.6346900492157839
7416,hr3867.110,hr4125.111,0.5750482867497695
2019,hr4253.110,hr4125.111,0.5207138469345529
1561,hr5037.110,hr4125.111,0.5011515414065844
7644,hr980.110,hr413.111,0.9896576315478313
5620,hr3948.110,hr4130.111,0.844480128793981
2126,hr6571.110,hr4131.111,0.6912389764047564
12690,hr1965.110,hr4132.111,0.5207037880894433
6658,hr3452.110,hr4132.111,0.8082096129019736
11468,hr1043.110,hr4133.111,0.5077802213452512
2104,hr1935.110,hr4134.111,0.6349105509166328
4976,hr1038.110,hr4138.111,0.6280898536357667
2722,hr2580.110,hr4138.111,0.5918135637939679
6070,hr5480.110,hr4138.111,0.5858890814953868
7073,hr5629.110,hr4138.111,0.7948128656720977
10584,hr3488.110,hr414.111,0.9610623376361684
9017,hr822.110,hr4140.111,0.5836878119803932
5054,hr3969.110,hr4141.111,0.5177655715685321
11697,hr4689.110,hr4141.111,0.6423506713254857
3592,hr4919.110,hr4141.111,0.579191322792507
1472,hr6640.110,hr4141.111,0.5018027354468514
1479,hr6641.110,hr4141.111,0.5232228883419675
2758,hr6750.110,hr4141.111,0.5021672457480216
3790,hr6852.110,hr4141.111,0.5936666187898677
2052,hr6900.110,hr4141.111,0.5372156510386566
8888,hr6916.110,hr4141.111,0.5697342227135681
8861,hr7006.110,hr4141.111,0.5573512337705957
10228,hr2001.110,hr4144.111,0.8175085749765214
2673,hr3185.110,hr4146.111,0.6722340461004963
4563,hr3765.110,hr4146.111,0.632131711087889
11656,hr4061.110,hr4147.111,0.7867242392658046
9205,hr2928.110,hr4148.111,0.5058011053944119
5269,hr1209.110,hr415.111,0.9514441786293176
11681,hr146.110,hr415.111,0.5452638140153587
4317,hr2999.110,hr4151.111,0.7507011077421558
5835,hr1227.110,hr4156.111,0.5151169518354327
3275,hr1752.110,hr4156.111,0.5048583718238142
8587,hr1850.110,hr4156.111,0.5105466787610352
8600,hr1851.110,hr4156.111,0.5720766587898757
8620,hr1852.110,hr4156.111,0.557489573987478
4457,hr2378.110,hr4156.111,0.6475243681361489
9395,hr2599.110,hr4156.111,0.5845209268832556
12833,hr2874.110,hr4156.111,0.531454343661372
2028,hr2930.110,hr4156.111,0.5083874108212609
9817,hr3329.110,hr4156.111,0.8126920555369074
785,hr4161.110,hr4156.111,0.8260501176768026
10704,hr5772.110,hr4156.111,0.5269336569707849
9991,hr3290.110,hr4159.111,0.9040572251569791
5394,hr176.110,hr416.111,0.9627605566545361
3594,hr4911.110,hr4160.111,0.6072132539346013
12640,hr5809.110,hr4160.111,0.9955644774561091
12641,hr5808.110,hr4161.111,0.9148033731232711
8317,hr1682.110,hr4164.111,0.7469820872274812
4739,hr3121.110,hr4164.111,0.7652983826085835
12468,hr3959.110,hr4164.111,0.7254567903910866
5930,hr4050.110,hr4164.111,0.5532546549464795
7151,hr6285.110,hr4164.111,0.5136396789170677
1300,hr6413.110,hr4164.111,0.6103933339073894
6165,hr921.110,hr4164.111,0.6443855018141028
6178,hr922.110,hr4164.111,0.549304145116183
1111,hr522.110,hr417.111,0.5344449500249466
1662,hr6255.110,hr417.111,0.9351287351110088
11404,hr6335.110,hr417.111,0.502145696407148
7199,hr3475.110,hr4174.111,0.5231958356662016
12117,hr4042.110,hr4174.111,0.6575708655508316
7097,hr4172.110,hr4174.111,0.5019016751640657
10784,hr4235.110,hr4174.111,0.5007548864711913
5776,hr2453.110,hr4175.111,0.9917959278043361
6477,hr1600.110,hr4177.111,0.5291736171240479
10861,hr185.110,hr4177.111,0.5583793819985762
9101,hr2207.110,hr4177.111,0.721686247695196
8535,hr419.110,hr4177.111,0.7318682625731657
6252,hr7196.110,hr4177.111,0.6286252993889749
6190,hr925.110,hr4177.111,0.6155023071919826
8057,hr179.110,hr418.111,0.9959994370480268
9764,hr1372.110,hr4181.111,0.5399368533668075
5901,hr1486.110,hr4181.111,0.5815410756913788
6839,hr1622.110,hr4181.111,0.5874002562758175
5392,hr171.110,hr4181.111,0.5673747514123172
1598,hr1862.110,hr4181.111,0.5906499398952452
9079,hr2203.110,hr4181.111,0.5237432585622929
4452,hr2373.110,hr4181.111,0.6221248381939615
6106,hr2862.110,hr4181.111,0.5408554642330299
9220,hr2928.110,hr4181.111,0.946981562062766
8801,hr2946.110,hr4181.111,0.6107934130625261
141,hr318.110,hr4181.111,0.5226365468527522
12589,hr3406.110,hr4181.111,0.5741933879460093
149,hr3426.110,hr4181.111,0.6039626359164896
6277,hr3439.110,hr4181.111,0.575531897442376
9179,hr3523.110,hr4181.111,0.6459271021092556
11947,hr354.110,hr4181.111,0.6110038121797465
4583,hr3763.110,hr4181.111,0.6384271351093701
4547,hr3902.110,hr4181.111,0.5764938366378051
5491,hr5647.110,hr4181.111,0.51628571098009
9758,hr648.110,hr4181.111,0.5367047507830114
3349,hr6632.110,hr4181.111,0.6961599284331611
8387,hr6654.110,hr4181.111,0.7003877405139388
10373,hr6737.110,hr4181.111,0.5547301015179023
12422,hr6809.110,hr4181.111,0.5461761205705498
1727,hr6928.110,hr4181.111,0.5486995182972157
12168,hr296.110,hr4182.111,0.5158307341461008
2283,hr6748.110,hr4182.111,0.8629412390281991
8056,hr1437.110,hr4184.111,0.5032948661431369
641,hr6603.110,hr4185.111,0.8870706055658567
10692,hr2280.110,hr4186.111,0.6375719515718149
3573,hr16.110,hr4187.111,0.6990120386891323
5181,hr1766.110,hr4187.111,0.5951201001137216
2635,hr6550.110,hr4187.111,0.9571734323531121
9607,hr6771.110,hr4187.111,0.6431786678334923
4925,hr5336.110,hr4188.111,0.5390641375317908
5863,hr5101.110,hr4189.111,0.8341922437648064
5597,hr1011.110,hr419.111,0.5961034430144043
3945,hr222.110,hr419.111,0.5161763589002448
8652,hr2334.110,hr419.111,0.9981633737989068
10504,hr2632.110,hr419.111,0.6215541615296826
4411,hr3022.110,hr419.111,0.6129594030008645
3382,hr3287.110,hr419.111,0.6408458714623688
2853,hr3513.110,hr419.111,0.5735090242760741
8519,hr3682.110,hr419.111,0.6547817584234958
11123,hr3756.110,hr419.111,0.6134513087348356
517,hr5151.110,hr419.111,0.5825599976651998
12859,hr5610.110,hr419.111,0.7310983623157158
1916,hr6156.110,hr419.111,0.6187352270361801
6505,hr6162.110,hr419.111,0.5654310511727844
8898,hr6917.110,hr419.111,0.5720773069198697
7697,hr7132.110,hr419.111,0.5210491309918158
7954,hr860.110,hr419.111,0.6271407209546918
6239,hr886.110,hr419.111,0.5453637025030392
841,hr7125.110,hr4191.111,0.6518125049343698
10082,hr276.110,hr4192.111,0.5076925263599616
10434,hr1953.110,hr4193.111,0.7866572555029754
4130,hr2032.110,hr4193.111,0.6140856610737663
4422,hr3026.110,hr4195.111,0.5113786526511087
10444,hr6195.110,hr4195.111,0.6353596738723022
9448,hr2970.110,hr4199.111,0.5119194366400991
10169,hr662.110,hr42.111,0.9907504963267638
10699,hr5771.110,hr420.111,0.6733656724368319
7375,hr5161.110,hr4202.111,0.6304976089817231
1108,hr522.110,hr4206.111,0.5599742002909343
1659,hr6255.110,hr4206.111,0.5850898483157351
11401,hr6335.110,hr4206.111,0.5589341105688433
11875,hr3970.110,hr4213.111,0.6787771095135248
9839,hr3996.110,hr4213.111,0.6432025934547282
1273,hr6275.110,hr4213.111,0.560322288942068
5702,hr6595.110,hr4213.111,0.5460697005459313
11368,hr7060.110,hr4213.111,0.5419413662395302
7894,hr3800.110,hr4216.111,0.50877866620895
6968,hr5442.110,hr4216.111,0.6585399861756193
6845,hr6357.110,hr4216.111,0.5572214068205573
9549,hr6898.110,hr4216.111,0.5762300263770942
8756,hr3540.110,hr4217.111,0.6967101541375019
6368,hr5270.110,hr4217.111,0.6832286147274008
5396,hr6327.110,hr4217.111,0.6321996645789038
8955,hr6984.110,hr4217.111,0.7691540782122047
1936,hr1150.110,hr4219.111,0.6609951889924168
6454,hr135.110,hr4219.111,0.5442143319828864
4266,hr1389.110,hr4219.111,0.5288438779259499
1404,hr1695.110,hr4219.111,0.584016338155441
3241,hr1754.110,hr4219.111,0.5901561659117786
9451,hr1819.110,hr4219.111,0.592612133830563
10591,hr2024.110,hr4219.111,0.6558831385151929
4132,hr2030.110,hr4219.111,0.5567655135049115
1828,hr2094.110,hr4219.111,0.5691671334981725
10863,hr230.110,hr4219.111,0.5918736846365577
4605,hr2416.110,hr4219.111,0.609318403175556
1870,hr2544.110,hr4219.111,0.5315764263525098
2973,hr265.110,hr4219.111,0.7328417159919846
3462,hr2822.110,hr4219.111,0.5619063044062907
4330,hr3244.110,hr4219.111,0.7402534781560356
7472,hr3398.110,hr4219.111,0.620499248385189
5644,hr3417.110,hr4219.111,0.6907350596979542
3605,hr3495.110,hr4219.111,0.6823847694119459
11919,hr351.110,hr4219.111,0.6292731514108098
2878,hr3519.110,hr4219.111,0.7389797823108835
2334,hr3538.110,hr4219.111,0.6729019743383998
6881,hr3666.110,hr4219.111,0.6320202864857825
3720,hr3724.110,hr4219.111,0.5439642697111026
6777,hr3844.110,hr4219.111,0.5231741018700622
12549,hr4239.110,hr4219.111,0.6135331549437919
8,hr489.110,hr4219.111,0.5563850877573401
8818,hr5235.110,hr4219.111,0.6606250329243051
7551,hr533.110,hr4219.111,0.6575893462079689
7590,hr537.110,hr4219.111,0.5910517349295623
12321,hr5672.110,hr4219.111,0.7280817201666984
8439,hr572.110,hr4219.111,0.6654885497315921
11167,hr5755.110,hr4219.111,0.5994392233298285
12001,hr5794.110,hr4219.111,0.5410246095625902
7773,hr5980.110,hr4219.111,0.7724567193666523
11044,hr6072.110,hr4219.111,0.542022959241803
3174,hr6171.110,hr4219.111,0.5385584565463061
11783,hr6396.110,hr4219.111,0.6769203109246311
5568,hr6540.110,hr4219.111,0.5694172318036759
10001,hr6714.110,hr4219.111,0.5853881839936023
12402,hr6808.110,hr4219.111,0.5749666057479493
5325,hr7007.110,hr4219.111,0.7379091948084107
10820,hr7049.110,hr4219.111,0.6269629473678516
2247,hr7071.110,hr4219.111,0.5084668983480888
1216,hr7104.110,hr4219.111,0.7221533352924867
935,hr7203.110,hr4219.111,0.6527997718935957
3650,hr7206.110,hr4219.111,0.5479055211889693
5407,hr7258.110,hr4219.111,0.5494120570929009
7303,hr7275.110,hr4219.111,0.7417083528663642
6044,hr2138.110,hr422.111,0.6113157593997548
7533,hr6611.110,hr422.111,0.5282856318650742
8595,hr1851.110,hr4224.111,0.5172714733209699
9811,hr3329.110,hr4224.111,0.5036955927377162
10258,hr6033.110,hr4224.111,0.8714315277903661
6795,hr3847.110,hr4225.111,0.5349125798815144
9905,hr5597.110,hr4226.111,0.6473088202419587
37,hr1570.110,hr423.111,0.9630358043197902
3529,hr2626.110,hr4230.111,0.5207472213010814
3896,hr3000.110,hr4230.111,0.5039761181421808
12646,hr2466.110,hr4231.111,0.5028498576582647
902,hr3462.110,hr4231.111,0.5565667644832482
8192,hr3568.110,hr4231.111,0.5878882765813619
380,hr4413.110,hr4232.111,0.5541769411878972
389,hr4414.110,hr4232.111,0.5611506431473849
2787,hr4415.110,hr4232.111,0.5430486135656736
2784,hr4416.110,hr4232.111,0.5548248363594352
2783,hr4417.110,hr4232.111,0.5600172802745865
378,hr4418.110,hr4232.111,0.556209294127016
377,hr4419.110,hr4232.111,0.5486708079601235
6228,hr4425.110,hr4232.111,0.5539458791574635
6226,hr4426.110,hr4232.111,0.5539458791574635
6227,hr4427.110,hr4232.111,0.5542800320028108
6229,hr4428.110,hr4232.111,0.5553888733962634
59,hr4436.110,hr4232.111,0.5084971861189514
58,hr4437.110,hr4232.111,0.5656654616687663
60,hr4438.110,hr4232.111,0.5669153819629836
3766,hr5096.110,hr4232.111,0.7143991083252041
3767,hr5097.110,hr4232.111,0.7143991083252041
3752,hr5098.110,hr4232.111,0.7143991083252041
11642,hr6787.110,hr4233.111,0.6923527319222647
9108,hr6507.110,hr4236.111,0.6457310871432261
10255,hr3713.110,hr4237.111,0.9779900119191016
1923,hr6157.110,hr4239.111,0.7869847059344992
327,hr2812.110,hr4243.111,0.9726511324701277
11680,hr4683.110,hr4248.111,0.5465558772227084
7617,hr5427.110,hr4248.111,0.6007683654501976
1959,hr1150.110,hr4249.111,0.5456045487692899
10613,hr2024.110,hr4249.111,0.5947485604532403
10874,hr230.110,hr4249.111,0.5148263314631317
2996,hr265.110,hr4249.111,0.5840601756210878
4351,hr3244.110,hr4249.111,0.5741001834021834
5659,hr3417.110,hr4249.111,0.564605580938879
2895,hr3519.110,hr4249.111,0.5746862042611671
2347,hr3538.110,hr4249.111,0.5225168442123064
4707,hr3654.110,hr4249.111,0.8950730601431224
3732,hr3724.110,hr4249.111,0.5172791027514848
7042,hr473.110,hr4249.111,0.895429986417186
21,hr489.110,hr4249.111,0.9928605663696658
8831,hr5235.110,hr4249.111,0.524773246240136
12337,hr5672.110,hr4249.111,0.5372198614151568
8455,hr572.110,hr4249.111,0.5770959521353306
11182,hr5755.110,hr4249.111,0.5721169373815952
7793,hr5980.110,hr4249.111,0.5777839533343323
11057,hr6072.110,hr4249.111,0.7164887496316191
11797,hr6396.110,hr4249.111,0.5644976779409457
5342,hr7007.110,hr4249.111,0.5404117773526965
1233,hr7104.110,hr4249.111,0.5508014136690728
948,hr7203.110,hr4249.111,0.5233146776960607
3664,hr7206.110,hr4249.111,0.7811331038858621
7327,hr7275.110,hr4249.111,0.5717135814621819
2741,hr7336.110,hr425.111,0.8518587089851383
6401,hr5721.110,hr4250.111,0.6231539735032828
7020,hr2532.110,hr4253.111,0.5013407025502422
2385,hr2916.110,hr4255.111,0.595852558608265
2036,hr2934.110,hr4255.111,0.584123760222539
10717,hr5087.110,hr4255.111,0.5968844118749779
3760,hr5091.110,hr4255.111,0.5600690368112272
1325,hr6417.110,hr4255.111,0.5228997535378972
2839,hr4890.110,hr4259.111,0.5462569460414595
12131,hr165.110,hr426.111,0.8144494809600435
1617,hr4126.110,hr426.111,0.8434809593603674
3062,hr5268.110,hr4260.111,0.6689501069014628
8488,hr2082.110,hr4261.111,0.5236507581994055
4049,hr5959.110,hr4261.111,0.5380560893826106
3061,hr5268.110,hr4263.111,0.58325231676827
11463,hr1044.110,hr4265.111,0.5310478805479658
12712,hr108.110,hr4265.111,0.5452519083022559
8065,hr1873.110,hr4265.111,0.5044486023116213
7015,hr2532.110,hr4265.111,0.5702304097204363
7410,hr3867.110,hr4265.111,0.5594613407433292
11869,hr4212.110,hr4265.111,0.5731702714991327
4208,hr731.110,hr4265.111,0.5117381473348684
4104,hr4241.110,hr427.111,0.9298617106681432
4558,hr3906.110,hr4270.111,0.532190920637644
8540,hr411.110,hr4270.111,0.8768064171026896
4183,hr3747.110,hr4271.111,0.985471210535045
9947,hr1740.110,hr4274.111,0.5087440505686556
1758,hr1243.110,hr4277.111,0.5312060247923326
690,hr2385.110,hr4279.111,0.536920467416755
7227,hr2702.110,hr4279.111,0.5109512924270564
7233,hr5651.110,hr4279.111,0.5257463564019556
4220,hr5740.110,hr4279.111,0.5197240055277
11644,hr5947.110,hr4279.111,0.5405208718837569
5081,hr3789.110,hr428.111,0.9634271340777726
