113,112,similarity
hr2424.113,hr709.112,0.565623375
hr2425.113,hr105.112,0.506857732
hr2425.113,hr1050.112,0.561170463
hr2425.113,hr1322.112,0.8181701
hr2425.113,hr3000.112,0.513023517
hr2425.113,hr3682.112,0.513107087
hr2425.113,hr397.112,0.505576817
hr2425.113,hr6299.112,0.563777028
hr2426.113,hr3373.112,0.557827325
hr2429.113,hr1259.112,0.612234522
hr243.113,hr6474.112,0.603586381
hr2431.113,hr6489.112,0.814172641
hr2433.113,hr2376.112,0.783253578
hr2433.113,hr2951.112,0.600055018
hr2434.113,hr1892.112,0.667142265
hr2434.113,hr5743.112,0.684966515
hr2434.113,hr754.112,0.65997076
hr2437.113,hr3677.112,0.774303956
hr2438.113,hr996.112,0.551607052
hr2439.113,hr6035.112,0.890032976
hr244.113,hr2523.112,0.849295382
hr244.113,hr6176.112,0.508609607
hr2441.113,hr2921.112,0.508179389
hr2441.113,hr3184.112,0.601161213
hr2441.113,hr5829.112,0.750893769
hr2442.113,hr2999.112,0.798307521
hr2442.113,hr766.112,0.556393997
hr2446.113,hr1121.112,0.832898202
hr2446.113,hr1315.112,0.699438993
hr2447.113,hr5865.112,0.5194732
hr2448.113,hr569.112,0.656955192
hr2451.113,hr3007.112,0.700411701
hr2451.113,hr4102.112,0.58610998
hr2451.113,hr5835.112,0.527085408
hr2452.113,hr4121.112,0.502688042
hr2452.113,hr4203.112,0.751886447
hr2453.113,hr1580.112,0.7100172
hr2455.113,hr3815.112,0.68039688
hr2455.113,hr643.112,0.510566276
hr2459.113,hr2663.112,0.563718559
hr2460.113,hr5813.112,0.798853234
hr2461.113,hr3836.112,0.716003996
hr2463.113,hr3065.112,0.728813131
hr2464.113,hr1939.112,0.522431118
hr2464.113,hr2715.112,0.524249548
hr2467.113,hr3446.112,0.735644348
hr2468.113,hr14.112,0.50719774
hr2468.113,hr1780.112,0.866160162
hr2469.113,hr1197.112,0.90583489
hr2469.113,hr1198.112,0.694371145
hr2469.113,hr641.112,0.544600216
hr247.113,hr2651.112,0.78767648
hr247.113,hr568.112,0.659796454
hr247.113,hr728.112,0.656711122
hr2470.113,hr182.112,0.575880351
hr2470.113,hr2015.112,0.54521032
hr2470.113,hr2506.112,0.870323661
hr2470.113,hr2680.112,0.539592884
hr2470.113,hr3095.112,0.626538311
hr2470.113,hr3493.112,0.511694497
hr2470.113,hr4291.112,0.602118353
hr2470.113,hr606.112,0.550465358
hr2470.113,hr623.112,0.517502649
hr2470.113,hr6263.112,0.571243216
hr2470.113,hr6315.112,0.539537963
hr2470.113,hr6505.112,0.548870397
hr2470.113,hr6539.112,0.535081985
hr2470.113,hr720.112,0.520753378
hr2470.113,hr744.112,0.589465597
hr2470.113,hr779.112,0.533611926
hr2474.113,hr2807.112,0.624527917
hr2474.113,hr2809.112,0.632742152
hr2474.113,hr3635.112,0.518535653
hr2476.113,hr2488.112,0.819128596
hr2477.113,hr3015.112,0.528717765
hr2477.113,hr3622.112,0.612639389
hr2477.113,hr3705.112,0.775227011
hr2477.113,hr3790.112,0.622738573
hr2479.113,hr3030.112,0.705023856
hr248.113,hr4093.112,0.727076349
hr2482.113,hr1190.112,0.815484863
hr2483.113,hr1191.112,0.825453132
hr2485.113,hr2559.112,0.558811803
hr2486.113,hr1231.112,0.562314449
hr2486.113,hr1597.112,0.723592402
hr2486.113,hr264.112,0.509914032
hr2486.113,hr2983.112,0.528491934
hr2486.113,hr3410.112,0.544896386
hr2486.113,hr612.112,0.545941991
hr2487.113,hr6508.112,0.720807271
hr2488.113,hr3436.112,0.824235528
hr2488.113,hr5995.112,0.694681907
hr2489.113,hr1414.112,0.773519636
hr249.113,hr828.112,0.756209308
hr2491.113,hr1413.112,0.79135717
hr2491.113,hr2420.112,0.510642205
hr2491.113,hr2922.112,0.527138675
hr2491.113,hr3222.112,0.540611379
hr2491.113,hr3377.112,0.600111342
hr2491.113,hr41.112,0.567507899
hr2491.113,hr6609.112,0.554026811
hr2493.113,hr1687.112,0.780754801
hr2495.113,hr6454.112,0.724006206
hr2498.113,hr6083.112,0.575527451
hr2499.113,hr2088.112,0.700421808
hr25.113,hr25.112,0.798693121
hr2500.113,hr2108.112,0.762547221
hr2504.113,hr2134.112,0.717341048
hr2504.113,hr2267.112,0.899077719
hr2504.113,hr3859.112,0.767531466
hr2504.113,hr5194.112,0.657810738
hr2504.113,hr5624.112,0.657837711
hr2506.113,hr10.112,0.673678778
hr2506.113,hr1155.112,0.639810127
hr2506.113,hr2835.112,0.566286422
hr2506.113,hr2855.112,0.524295614
hr2506.113,hr4116.112,0.60756166
hr2506.113,hr6333.112,0.640959045
hr2506.113,hr6452.112,0.593003562
hr2509.113,hr3195.112,0.760761484
hr251.113,hr461.112,0.787469104
hr2512.113,hr1567.112,0.589203018
hr2512.113,hr1783.112,0.547858236
hr2512.113,hr3595.112,0.796368973
hr2512.113,hr3789.112,0.904171547
hr2512.113,hr6395.112,0.675253381
hr2513.113,hr4322.112,0.750843963
hr2514.113,hr1782.112,0.51849296
hr2514.113,hr6729.112,0.538992077
hr2515.113,hr3776.112,0.535479685
hr2516.113,hr2906.112,0.865719315
hr2517.113,hr2379.112,0.798727163
hr2518.113,hr6525.112,0.669043826
hr2519.113,hr2634.112,0.668992683
hr252.113,hr1006.112,0.75633959
hr2521.113,hr4008.112,0.774722619
hr2522.113,hr3277.112,0.69738522
hr2523.113,hr1116.112,0.723560736
hr2523.113,hr1964.112,0.582226556
hr2523.113,hr2663.112,0.640547555
hr2523.113,hr3741.112,0.54967289
hr2524.113,hr6232.112,0.795076549
hr2529.113,hr6046.112,0.50236198
hr253.113,hr4484.112,0.704546119
hr2534.113,hr3736.112,0.781669842
hr2536.113,hr3014.112,0.850341924
hr2538.113,hr6363.112,0.816069822
hr254.113,hr460.112,0.729671069
hr2542.113,hr3487.112,0.51723649
hr2542.113,hr527.112,0.757247275
hr2542.113,hr6240.112,0.683246405
hr2543.113,hr2469.112,0.894739636
hr2544.113,hr4340.112,0.519534075
hr2544.113,hr6657.112,0.583857508
hr2550.113,hr2424.112,0.629997783
hr2550.113,hr4081.112,0.621459041
hr2550.113,hr4118.112,0.537280859
hr2550.113,hr4203.112,0.529621039
hr2550.113,hr6078.112,0.508901628
hr2551.113,hr1902.112,0.596082158
hr2551.113,hr2424.112,0.80655892
hr2552.113,hr1413.112,0.510236915
hr2552.113,hr163.112,0.580488888
hr2552.113,hr1701.112,0.630204098
hr2552.113,hr2420.112,0.906978677
hr2552.113,hr2922.112,0.903896646
hr2552.113,hr2984.112,0.503269318
hr2552.113,hr3222.112,0.604408559
hr2552.113,hr3334.112,0.589009744
hr2552.113,hr3377.112,0.668776784
hr2552.113,hr41.112,0.638573726
hr2552.113,hr4267.112,0.571855113
hr2552.113,hr6609.112,0.575219777
hr2553.113,hr3259.112,0.654466561
hr2553.113,hr402.112,0.792287595
hr2555.113,hr2336.112,0.501598284
hr2555.113,hr4360.112,0.817056035
hr2558.113,hr1180.112,0.766846403
hr2558.113,hr1730.112,0.735779218
hr2558.113,hr3360.112,0.578256001
hr2558.113,hr99.112,0.563877446
hr2559.113,hr4106.112,0.702233035
hr256.113,hr2531.112,0.531596674
hr2560.113,hr4227.112,0.540355357
hr2560.113,hr4297.112,0.538971975
hr2562.113,hr5789.112,0.700249041
hr2563.113,hr1702.112,0.729060959
hr2568.113,hr2202.112,0.574720293
hr2569.113,hr2336.112,0.546996515
hr257.113,hr1863.112,0.585494695
hr257.113,hr3723.112,0.503784436
hr2572.113,hr1418.112,0.551755881
hr2572.113,hr3993.112,0.570099008
hr2572.113,hr4191.112,0.536546733
hr2572.113,hr6105.112,0.538025207
hr2573.113,hr6209.112,0.636232401
hr2579.113,hr6016.112,0.694885246
hr258.113,hr1775.112,0.626649894
hr2580.113,hr1548.112,0.814310286
hr2581.113,hr4278.112,0.567040647
hr2584.113,hr6458.112,0.799598711
hr2585.113,hr5770.112,0.734017081
hr2585.113,hr6019.112,0.756214039
hr2585.113,hr6045.112,0.566614061
hr2585.113,hr83.112,0.51469448
hr2587.113,hr3373.112,0.516744277
hr259.113,hr3308.112,0.597951844
hr2592.113,hr2228.112,0.606057064
hr2592.113,hr2247.112,0.58458802
hr2592.113,hr2253.112,0.552823104
hr2592.113,hr3373.112,0.6601899
hr2592.113,hr4366.112,0.572705498
hr2592.113,hr6325.112,0.606403746
hr2592.113,hr6517.112,0.804677235
hr2594.113,hr5737.112,0.553061208
hr2595.113,hr3415.112,0.711220137
hr2597.113,hr1076.112,0.780670669
hr2597.113,hr69.112,0.686911939
hr2598.113,hr2479.112,0.527052352
hr2598.113,hr6705.112,0.810613712
hr2599.113,hr2704.112,0.764068515
hr26.113,hr3602.112,0.547313152
hr26.113,hr3813.112,0.580777067
hr260.113,hr3463.112,0.794003277
hr260.113,hr672.112,0.669234112
hr2600.113,hr6337.112,0.567013264
hr2601.113,hr3690.112,0.786156124
hr2602.113,hr3256.112,0.566767081
hr2604.113,hr2607.112,0.521348891
hr2604.113,hr6021.112,0.53999628
hr2604.113,hr6128.112,0.763847032
hr2605.113,hr5795.112,0.503518838
hr2605.113,hr6353.112,0.753752728
hr2605.113,hr6544.112,0.769579073
hr2606.113,hr3660.112,0.749046335
hr2608.113,hr354.112,0.636685661
hr2608.113,hr356.112,0.702675955
hr2609.113,hr2055.112,0.503549945
hr2609.113,hr2354.112,0.776558122
hr2609.113,hr3671.112,0.692608801
hr2609.113,hr5325.112,0.790945103
hr2609.113,hr5326.112,0.580255334
hr2609.113,hr5854.112,0.508585608
hr2609.113,hr5855.112,0.54120929
hr2609.113,hr5972.112,0.534248197
hr261.113,hr105.112,0.52948752
hr261.113,hr1200.112,0.516086784
hr261.113,hr191.112,0.861165123
hr261.113,hr3000.112,0.53962388
hr261.113,hr3682.112,0.511749619
hr2612.113,hr6430.112,0.63136359
hr2615.113,hr2024.112,0.510864148
hr2615.113,hr2692.112,0.501107451
hr2615.113,hr2956.112,0.521520574
hr2619.113,hr941.112,0.539020588
hr262.113,hr3510.112,0.628989528
hr2620.113,hr1787.112,0.69702287
hr2621.113,hr1785.112,0.723105399
hr2622.113,hr1786.112,0.584317742
hr2623.113,hr1205.112,0.535163007
hr2623.113,hr665.112,0.509103643
hr2624.113,hr2235.112,0.660060954
hr2629.113,hr6161.112,0.570193095
hr263.113,hr6441.112,0.755759334
hr2633.113,hr3818.112,0.515262468
hr2633.113,hr497.112,0.527673207
hr2633.113,hr6571.112,0.515809362
hr2634.113,hr1296.112,0.709798196
hr2636.113,hr2452.112,0.801044442
hr2637.113,hr2117.112,0.536775867
hr2638.113,hr3159.112,0.737004709
hr264.113,hr3853.112,0.741784156
hr2640.113,hr2060.112,0.789341658
hr2641.113,hr4078.112,0.798306388
hr2641.113,hr4377.112,0.92638913
hr2642.113,hr6083.112,0.611384964
hr2644.113,hr6302.112,0.778125514
hr2646.113,hr6362.112,0.645912604
hr2647.113,hr57.112,0.612178643
hr2647.113,hr6542.112,0.543356493
hr2649.113,hr2289.112,0.569270531
hr265.113,hr3228.112,0.660528153
hr2651.113,hr971.112,0.845238403
hr2653.113,hr3036.112,0.795377366
hr2653.113,hr3989.112,0.505657342
hr2655.113,hr966.112,0.633951195
hr2657.113,hr1126.112,0.81077604
hr2658.113,hr2485.112,0.886026913
hr2661.113,hr1863.112,0.51091847
hr2661.113,hr3723.112,0.615942584
hr2661.113,hr814.112,0.501249897
hr2662.113,hr1821.112,0.848248399
hr2662.113,hr3989.112,0.52719709
hr2662.113,hr3990.112,0.549599772
hr2663.113,hr6482.112,0.735046642
hr2666.113,hr1174.112,0.51272267
hr2666.113,hr2366.112,0.681627594
hr2669.113,hr1820.112,0.581170155
hr2669.113,hr2721.112,0.501458137
hr2669.113,hr928.112,0.564630741
hr267.113,hr3680.112,0.683060781
hr267.113,hr5892.112,0.74467053
hr2671.113,hr2959.112,0.717518887
hr2674.113,hr3487.112,0.653162945
hr2675.113,hr182.112,0.525125911
hr2675.113,hr2680.112,0.55242233
hr2675.113,hr3095.112,0.55485067
hr2675.113,hr4291.112,0.544996159
hr2675.113,hr6263.112,0.518770966
hr2675.113,hr6315.112,0.552381096
hr2675.113,hr744.112,0.544043731
hr2675.113,hr779.112,0.603379107
hr268.113,hr1404.112,0.70830885
hr268.113,hr2788.112,0.549410743
hr268.113,hr406.112,0.501162482
hr268.113,hr414.112,0.596236917
hr268.113,hr6426.112,0.804664002
hr268.113,hr6448.112,0.716380947
hr2680.113,hr3731.112,0.784613883
hr2681.113,hr265.112,0.750572996
hr2681.113,hr3732.112,0.898949319
hr2685.113,hr2208.112,0.864223219
hr2688.113,hr105.112,0.716627655
hr2688.113,hr1409.112,0.540623363
hr2688.113,hr2010.112,0.509768587
hr2688.113,hr299.112,0.66270351
hr2688.113,hr3000.112,0.720527028
hr2688.113,hr346.112,0.684470511
hr2688.113,hr364.112,0.698140119
hr2688.113,hr3682.112,0.708149394
hr2688.113,hr369.112,0.512539118
hr2688.113,hr371.112,0.686185721
hr2688.113,hr397.112,0.654258913
hr2688.113,hr4224.112,0.715946054
hr2688.113,hr4242.112,0.649839386
hr2688.113,hr6299.112,0.515319389
hr2688.113,hr636.112,0.563664426
hr2689.113,hr4017.112,0.506130914
hr269.113,hr1404.112,0.840938688
hr269.113,hr2788.112,0.577896621
hr269.113,hr414.112,0.610714268
hr269.113,hr6426.112,0.660935254
hr269.113,hr6448.112,0.739376496
hr2690.113,hr1262.112,0.540225416
hr2690.113,hr1351.112,0.511747011
hr2690.113,hr2309.112,0.573339773
hr2690.113,hr2967.112,0.675501863
hr2690.113,hr3174.112,0.514115973
hr2690.113,hr3591.112,0.640180128
hr2696.113,hr4454.112,0.668352018
hr2696.113,hr4631.112,0.559435674
hr2696.113,hr5332.112,0.532275968
hr2697.113,hr1867.112,0.774579908
hr2698.113,hr2958.112,0.865099555
hr270.113,hr1404.112,0.661323418
hr270.113,hr2788.112,0.557876517
hr270.113,hr414.112,0.724563202
hr270.113,hr6197.112,0.510600512
hr270.113,hr6426.112,0.598004929
hr270.113,hr6448.112,0.774961001
hr2700.113,hr984.112,0.73480234
hr2701.113,hr4133.112,0.524392261
hr2701.113,hr4229.112,0.630229136
hr2702.113,hr2547.112,0.817634719
hr2703.113,hr1200.112,0.533137178
hr2703.113,hr1629.112,0.791751929
hr2704.113,hr1854.112,0.542613626
hr2706.113,hr1918.112,0.560160644
hr2706.113,hr2272.112,0.868832441
hr2706.113,hr2379.112,0.543164321
hr2706.113,hr2794.112,0.50810604
hr2706.113,hr3989.112,0.551928414
hr2708.113,hr6727.112,0.705553847
hr271.113,hr4273.112,0.759569042
hr2710.113,hr2917.112,0.569357037
hr2712.113,hr1268.112,0.658055512
hr2717.113,hr4133.112,0.52306586
hr2717.113,hr4229.112,0.628862339
hr2718.113,hr1599.112,0.547928548
hr2718.113,hr205.112,0.600472432
hr2718.113,hr2335.112,0.53628948
hr2718.113,hr2362.112,0.532651267
hr2718.113,hr2444.112,0.544637696
hr2718.113,hr3532.112,0.867434722
hr2718.113,hr3973.112,0.519246982
hr2721.113,hr2295.112,0.55088006
hr2721.113,hr3425.112,0.795276669
hr2721.113,hr3610.112,0.515395607
hr2721.113,hr4297.112,0.537685126
hr2727.113,hr1997.112,0.582674384
hr2728.113,hr4322.112,0.608409964
hr2731.113,hr3343.112,0.622877887
hr2732.113,hr2516.112,0.741233197
hr2733.113,hr1498.112,0.539259773
hr2733.113,hr3164.112,0.529685021
hr2733.113,hr3733.112,0.507925083
hr2733.113,hr6397.112,0.914802714
hr2737.113,hr1816.112,0.619466599
hr2738.113,hr2639.112,0.758567515
hr2738.113,hr2663.112,0.516815103
hr2739.113,hr2482.112,0.503259349
hr2739.113,hr3509.112,0.508994404
hr2739.113,hr4817.112,0.723934425
hr274.113,hr5996.112,0.667761422
hr274.113,hr751.112,0.501416768
hr2740.113,hr3338.112,0.771525657
hr2742.113,hr5717.112,0.82547086
hr2743.113,hr3335.112,0.64998517
hr2744.113,hr2730.112,0.60530789
hr2744.113,hr3589.112,0.524510946
hr2745.113,hr787.112,0.605429656
hr2747.113,hr6371.112,0.570508592
hr2748.113,hr1262.112,0.672933828
hr2748.113,hr1351.112,0.566532521
hr2748.113,hr2309.112,0.752965469
hr2748.113,hr2692.112,0.573847982
hr2748.113,hr2967.112,0.650909357
hr2748.113,hr3174.112,0.57137894
hr2748.113,hr3591.112,0.715229926
hr2748.113,hr4335.112,0.565529572
hr2748.113,hr5790.112,0.564461628
hr275.113,hr6396.112,0.743369832
hr2757.113,hr340.112,0.676083798
hr2758.113,hr3846.112,0.629363699
hr2758.113,hr419.112,0.511948631
hr2758.113,hr453.112,0.696673097
hr2758.113,hr590.112,0.755569324
hr276.113,hr6646.112,0.521374748
hr2760.113,hr1736.112,0.529353346
hr2760.113,hr2453.112,0.552423246
hr2760.113,hr2760.112,0.546591089
hr2760.113,hr2778.112,0.517538062
hr2760.113,hr2789.112,0.500922632
hr2760.113,hr2968.112,0.508540743
hr2760.113,hr3818.112,0.628724305
hr2760.113,hr4107.112,0.563107176
hr2760.113,hr497.112,0.633115466
hr2760.113,hr5840.112,0.585027078
hr2760.113,hr6331.112,0.779019353
hr2760.113,hr6571.112,0.595662331
hr2760.113,hr886.112,0.574048625
hr2762.113,hr3280.112,0.924028283
hr2763.113,hr6150.112,0.66133729
hr2764.113,hr1096.112,0.584704423
hr277.113,hr2027.112,0.832144419
hr277.113,hr2154.112,0.561672322
hr277.113,hr2155.112,0.583915381
hr277.113,hr2156.112,0.580398355
hr277.113,hr4311.112,0.559164597
hr277.113,hr6354.112,0.654199274
hr277.113,hr6425.112,0.540696369
hr2770.113,hr2295.112,0.550811524
hr2770.113,hr3425.112,0.79526058
hr2770.113,hr3610.112,0.515337084
hr2770.113,hr4297.112,0.537603821
hr2774.113,hr2067.112,0.805428559
hr2774.113,hr2099.112,0.582739817
hr2778.113,hr3444.112,0.674837641
hr278.113,hr3846.112,0.685845796
hr278.113,hr419.112,0.563927571
hr278.113,hr453.112,0.761487498
hr278.113,hr590.112,0.74184682
hr2780.113,hr2705.112,0.884354021
hr2784.113,hr1229.112,0.519839262
hr2784.113,hr1231.112,0.528696117
hr2784.113,hr1372.112,0.528338677
hr2784.113,hr1777.112,0.51461723
hr2784.113,hr1870.112,0.577294841
hr2784.113,hr2983.112,0.584899713
hr2784.113,hr3404.112,0.659919822
hr2784.113,hr3410.112,0.611307865
hr2784.113,hr3882.112,0.501551315
hr2784.113,hr4480.112,0.531145225
hr2784.113,hr501.112,0.571778116
hr279.113,hr1234.112,0.630958073
hr279.113,hr1291.112,0.747360707
hr2791.113,hr2284.112,0.871424689
hr2793.113,hr3002.112,0.798590527
hr2793.113,hr345.112,0.572191295
hr2793.113,hr641.112,0.524372275
hr2793.113,hr884.112,0.534272029
hr2793.113,hr980.112,0.803386153
hr2796.113,hr3886.112,0.820813911
hr2797.113,hr136.112,0.714430948
hr2797.113,hr3352.112,0.84196465
hr280.113,hr3317.112,0.698702988
hr2803.113,hr2781.112,0.856522254
hr2804.113,hr214.112,0.572634437
hr2804.113,hr3010.112,0.757311643
hr2804.113,hr3068.112,0.56108134
hr2804.113,hr3392.112,0.557046253
hr2804.113,hr4078.112,0.561295943
hr2804.113,hr527.112,0.644059898
hr2804.113,hr6240.112,0.580145422
hr2807.113,hr1964.112,0.707214898
hr2807.113,hr2663.112,0.541017319
hr2808.113,hr3377.112,0.542161053
hr2808.113,hr4267.112,0.786638811
hr2808.113,hr643.112,0.535197229
hr2809.113,hr145.112,0.500711091
hr281.113,hr3163.112,0.512326184
hr281.113,hr3316.112,0.774510081
hr281.113,hr3978.112,0.51294017
hr281.113,hr4126.112,0.513150946
hr281.113,hr5971.112,0.59018608
hr281.113,hr6408.112,0.596426051
hr2812.113,hr5947.112,0.686511759
hr282.113,hr1358.112,0.717181879
hr2820.113,hr2662.112,0.691822548
hr2821.113,hr12.112,0.612597818
hr2821.113,hr3638.112,0.508045435
hr2821.113,hr5727.112,0.502683345
hr2827.113,hr3613.112,0.630557816
hr2828.113,hr3399.112,0.612392104
hr2828.113,hr3474.112,0.740093899
hr2829.113,hr6632.112,0.532746815
hr283.113,hr4454.112,0.770508076
hr283.113,hr4631.112,0.520575373
hr2831.113,hr6599.112,0.652625126
hr2832.113,hr3420.112,0.752136138
hr2833.113,hr6320.112,0.777618769
hr2835.113,hr5842.112,0.657588159
hr2835.113,hr6088.112,0.505985082
hr284.113,hr3136.112,0.584851177
hr2844.113,hr3310.112,0.689084026
hr2846.113,hr1006.112,0.696838379
hr2847.113,hr943.112,0.765167232
hr285.113,hr284.112,0.780323478
hr2851.113,hr3618.112,0.769353951
hr2853.113,hr5709.112,0.819736876
hr2854.113,hr445.112,0.513764774
hr2854.113,hr476.112,0.51167395
hr2856.113,hr4306.112,0.515367657
hr2857.113,hr6296.112,0.724292731
hr2858.113,hr6092.112,0.694151159
hr286.113,hr4111.112,0.805157616
hr2861.113,hr3822.112,0.674521192
hr2862.113,hr1031.112,0.521243112
hr2862.113,hr1834.112,0.762772688
hr2864.113,hr2522.112,0.815185228
hr2866.113,hr3818.112,0.506544901
hr2866.113,hr497.112,0.503020899
hr2867.113,hr3831.112,0.758688674
hr2868.113,hr6676.112,0.746306079
hr2869.113,hr3705.112,0.520964298
hr2870.113,hr2989.112,0.80433675
hr2872.113,hr1507.112,0.535221866
hr2872.113,hr2000.112,0.650271307
hr2872.113,hr216.112,0.579850969
hr2872.113,hr3049.112,0.510171438
hr2872.113,hr3116.112,0.527057281
hr2874.113,hr6255.112,0.762048296
hr2877.113,hr4847.112,0.908066424
hr2878.113,hr1794.112,0.83261932
hr2879.113,hr6016.112,0.566014943
hr288.113,hr115.112,0.586283904
hr2881.113,hr85.112,0.580467764
hr2882.113,hr1657.112,0.536138674
hr2882.113,hr3184.112,0.57969477
hr2882.113,hr5835.112,0.533363581
hr2882.113,hr924.112,0.510495333
hr2884.113,hr2647.112,0.721192875
hr2885.113,hr3318.112,0.71626021
hr2888.113,hr5748.112,0.763756605
hr2888.113,hr949.112,0.888010144
hr2889.113,hr2828.112,0.808243501
hr2889.113,hr2914.112,0.602639611
hr289.113,hr108.112,0.620377831
hr289.113,hr109.112,0.620372007
hr289.113,hr3163.112,0.534058427
hr289.113,hr3317.112,0.535798682
hr289.113,hr5799.112,0.709626346
hr289.113,hr6632.112,0.828338468
hr2891.113,hr2546.112,0.899749031
hr2892.113,hr6706.112,0.695615514
hr2893.113,hr1462.112,0.522524406
hr2893.113,hr2954.112,0.565037237
hr2897.113,hr1531.112,0.780659725
hr2899.113,hr5320.112,0.700921079
hr29.113,hr1200.112,0.510928004
hr290.113,hr2931.112,0.618950024
hr2900.113,hr105.112,0.652184713
hr2900.113,hr1409.112,0.517026289
hr2900.113,hr299.112,0.563727233
hr2900.113,hr3000.112,0.656236485
hr2900.113,hr346.112,0.608394114
hr2900.113,hr364.112,0.625140004
hr2900.113,hr3682.112,0.630557208
hr2900.113,hr371.112,0.614486726
hr2900.113,hr397.112,0.5879753
hr2900.113,hr4224.112,0.710451138
hr2900.113,hr4242.112,0.560472196
hr2900.113,hr636.112,0.507793025
hr2901.113,hr3658.112,0.647072832
hr2901.113,hr80.112,0.545442043
hr2904.113,hr1029.112,0.860457534
hr2904.113,hr2421.112,0.502808637
hr2905.113,hr1030.112,0.759786259
hr2907.113,hr181.112,0.792582375
hr2909.113,hr3596.112,0.79711051
hr291.113,hr3874.112,0.82706253
hr2910.113,hr1200.112,0.540037283
hr2910.113,hr1833.112,0.515083093
hr2910.113,hr2954.112,0.548025474
hr2910.113,hr5989.112,0.515328522
hr2910.113,hr5996.112,0.534781432
hr2910.113,hr751.112,0.623158826
hr2919.113,hr1996.112,0.51551976
hr292.113,hr265.112,0.820089313
hr292.113,hr3732.112,0.537217107
hr2920.113,hr1918.112,0.668791782
hr2920.113,hr300.112,0.519611673
hr2925.113,hr675.112,0.776797898
hr2929.113,hr1180.112,0.546704772
hr2929.113,hr1730.112,0.534501038
hr2929.113,hr3360.112,0.79557294
hr293.113,hr1850.112,0.871441038
hr2930.113,hr853.112,0.871185741
hr2935.113,hr6038.112,0.873714252
hr294.113,hr6340.112,0.732054618
hr2940.113,hr5795.112,0.724807632
hr2940.113,hr9.112,0.502945201
hr2943.113,hr4046.112,0.672798831
hr2945.113,hr3729.112,0.738419465
hr2947.113,hr418.112,0.845908029
hr2948.113,hr1705.112,0.74003652
hr2948.113,hr2401.112,0.637916848
hr295.113,hr3215.112,0.717827814
hr295.113,hr3482.112,0.750785325
hr295.113,hr6205.112,0.790854206
hr2953.113,hr3723.112,0.537505236
hr2953.113,hr814.112,0.833692878
hr2956.113,hr1813.112,0.605791626
